filename,width,height,class,xmin,ymin,xmax,ymax
Shykat_03_009_jpg.rf.310004a815a9c731c95be3c0c7f333f5.jpg,1024,1024,motorbike,337,676,359,760
Shykat_03_009_jpg.rf.310004a815a9c731c95be3c0c7f333f5.jpg,1024,1024,suv,288,679,319,732
Shykat_03_009_jpg.rf.310004a815a9c731c95be3c0c7f333f5.jpg,1024,1024,motorbike,84,625,210,1019
Shykat_03_009_jpg.rf.310004a815a9c731c95be3c0c7f333f5.jpg,1024,1024,three wheelers (CNG),14,645,113,892
Shykat_03_009_jpg.rf.310004a815a9c731c95be3c0c7f333f5.jpg,1024,1024,car,249,687,277,727
Shykat_5_ (75)_jpg.rf.38b18bc2d862399072bd1b66cd942995.jpg,1024,1024,bus,65,462,273,775
Shykat_5_ (75)_jpg.rf.38b18bc2d862399072bd1b66cd942995.jpg,1024,1024,rickshaw,343,591,398,760
Shykat_5_ (75)_jpg.rf.38b18bc2d862399072bd1b66cd942995.jpg,1024,1024,wheelbarrow,319,547,354,703
Shykat_5_ (75)_jpg.rf.38b18bc2d862399072bd1b66cd942995.jpg,1024,1024,wheelbarrow,363,460,376,508
Shykat_5_ (75)_jpg.rf.38b18bc2d862399072bd1b66cd942995.jpg,1024,1024,car,976,790,1023,963
Shykat_5_ (75)_jpg.rf.38b18bc2d862399072bd1b66cd942995.jpg,1024,1024,motorbike,921,693,990,862
Shykat_5_ (75)_jpg.rf.38b18bc2d862399072bd1b66cd942995.jpg,1024,1024,motorbike,380,499,394,559
Shykat_5_ (75)_jpg.rf.38b18bc2d862399072bd1b66cd942995.jpg,1024,1024,motorbike,382,468,389,500
Shykat_5_ (75)_jpg.rf.38b18bc2d862399072bd1b66cd942995.jpg,1024,1024,motorbike,312,477,322,521
Shykat_5_ (75)_jpg.rf.38b18bc2d862399072bd1b66cd942995.jpg,1024,1024,bicycle,304,517,318,593
Shykat_5_ (75)_jpg.rf.38b18bc2d862399072bd1b66cd942995.jpg,1024,1024,truck,272,459,295,610
Shykat_5_ (75)_jpg.rf.38b18bc2d862399072bd1b66cd942995.jpg,1024,1024,bus,322,434,353,499
Shykat_5_ (75)_jpg.rf.38b18bc2d862399072bd1b66cd942995.jpg,1024,1024,taxi,389,464,405,494
Shykat_5_ (75)_jpg.rf.38b18bc2d862399072bd1b66cd942995.jpg,1024,1024,pickup,406,457,432,524
Shykat_5_ (75)_jpg.rf.38b18bc2d862399072bd1b66cd942995.jpg,1024,1024,rickshaw,371,450,380,477
Shykat_5_ (75)_jpg.rf.38b18bc2d862399072bd1b66cd942995.jpg,1024,1024,car,414,551,470,649
Shykat_5_ (75)_jpg.rf.38b18bc2d862399072bd1b66cd942995.jpg,1024,1024,car,494,521,538,589
Shykat_5_ (75)_jpg.rf.38b18bc2d862399072bd1b66cd942995.jpg,1024,1024,car,469,493,498,544
Shykat_5_ (75)_jpg.rf.38b18bc2d862399072bd1b66cd942995.jpg,1024,1024,car,463,471,487,496
Shykat_5_ (75)_jpg.rf.38b18bc2d862399072bd1b66cd942995.jpg,1024,1024,three wheelers (CNG),487,475,500,503
Shykat_5_ (75)_jpg.rf.38b18bc2d862399072bd1b66cd942995.jpg,1024,1024,car,448,447,456,459
Shykat_5_ (75)_jpg.rf.38b18bc2d862399072bd1b66cd942995.jpg,1024,1024,minibus,523,459,601,574
Shykat_5_ (75)_jpg.rf.38b18bc2d862399072bd1b66cd942995.jpg,1024,1024,car,570,575,650,680
Shykat_5_ (75)_jpg.rf.38b18bc2d862399072bd1b66cd942995.jpg,1024,1024,bicycle,552,574,571,697
Shykat_5_ (75)_jpg.rf.38b18bc2d862399072bd1b66cd942995.jpg,1024,1024,bicycle,632,540,650,611
Shykat_5_ (75)_jpg.rf.38b18bc2d862399072bd1b66cd942995.jpg,1024,1024,motorbike,687,563,711,614
Shykat_5_ (75)_jpg.rf.38b18bc2d862399072bd1b66cd942995.jpg,1024,1024,car,618,657,788,893
Shykat_5_ (75)_jpg.rf.38b18bc2d862399072bd1b66cd942995.jpg,1024,1024,pickup,749,575,908,845
Shykat_5_ (59)_jpg.rf.37848c9699fd6e1f13c02bb9cc0a73e6.jpg,1024,1024,bus,814,531,1024,1021
Shykat_5_ (59)_jpg.rf.37848c9699fd6e1f13c02bb9cc0a73e6.jpg,1024,1024,bicycle,233,631,296,831
Shykat_5_ (59)_jpg.rf.37848c9699fd6e1f13c02bb9cc0a73e6.jpg,1024,1024,motorbike,655,576,684,694
Shykat_5_ (59)_jpg.rf.37848c9699fd6e1f13c02bb9cc0a73e6.jpg,1024,1024,rickshaw,724,568,768,689
Shykat_5_ (59)_jpg.rf.37848c9699fd6e1f13c02bb9cc0a73e6.jpg,1024,1024,rickshaw,686,530,710,609
Shykat_5_ (59)_jpg.rf.37848c9699fd6e1f13c02bb9cc0a73e6.jpg,1024,1024,wheelbarrow,646,530,672,589
Shykat_5_ (59)_jpg.rf.37848c9699fd6e1f13c02bb9cc0a73e6.jpg,1024,1024,rickshaw,642,507,659,551
Shykat_5_ (59)_jpg.rf.37848c9699fd6e1f13c02bb9cc0a73e6.jpg,1024,1024,rickshaw,626,492,639,533
Shykat_5_ (59)_jpg.rf.37848c9699fd6e1f13c02bb9cc0a73e6.jpg,1024,1024,rickshaw,611,479,621,512
Shykat_5_ (59)_jpg.rf.37848c9699fd6e1f13c02bb9cc0a73e6.jpg,1024,1024,rickshaw,698,506,711,528
Shykat_5_ (59)_jpg.rf.37848c9699fd6e1f13c02bb9cc0a73e6.jpg,1024,1024,rickshaw,686,500,698,540
Shykat_5_ (59)_jpg.rf.37848c9699fd6e1f13c02bb9cc0a73e6.jpg,1024,1024,rickshaw,676,493,682,518
Shykat_5_ (59)_jpg.rf.37848c9699fd6e1f13c02bb9cc0a73e6.jpg,1024,1024,rickshaw,664,490,671,523
Shykat_5_ (59)_jpg.rf.37848c9699fd6e1f13c02bb9cc0a73e6.jpg,1024,1024,wheelbarrow,48,703,182,922
Shykat_5_ (59)_jpg.rf.37848c9699fd6e1f13c02bb9cc0a73e6.jpg,1024,1024,wheelbarrow,169,624,249,780
Shykat_5_ (59)_jpg.rf.37848c9699fd6e1f13c02bb9cc0a73e6.jpg,1024,1024,wheelbarrow,260,568,276,621
Shykat_5_ (59)_jpg.rf.37848c9699fd6e1f13c02bb9cc0a73e6.jpg,1024,1024,wheelbarrow,360,552,406,600
Shykat_5_ (59)_jpg.rf.37848c9699fd6e1f13c02bb9cc0a73e6.jpg,1024,1024,wheelbarrow,389,514,412,574
Shykat_5_ (59)_jpg.rf.37848c9699fd6e1f13c02bb9cc0a73e6.jpg,1024,1024,rickshaw,439,519,461,583
Shykat_5_ (59)_jpg.rf.37848c9699fd6e1f13c02bb9cc0a73e6.jpg,1024,1024,rickshaw,472,490,487,534
Shykat_5_ (59)_jpg.rf.37848c9699fd6e1f13c02bb9cc0a73e6.jpg,1024,1024,rickshaw,485,479,496,515
Shykat_5_ (59)_jpg.rf.37848c9699fd6e1f13c02bb9cc0a73e6.jpg,1024,1024,rickshaw,496,474,506,506
Shykat_5_ (59)_jpg.rf.37848c9699fd6e1f13c02bb9cc0a73e6.jpg,1024,1024,rickshaw,447,492,462,520
Shykat_5_ (59)_jpg.rf.37848c9699fd6e1f13c02bb9cc0a73e6.jpg,1024,1024,motorbike,534,482,543,517
Shykat_5_ (59)_jpg.rf.37848c9699fd6e1f13c02bb9cc0a73e6.jpg,1024,1024,three wheelers (CNG),524,459,534,481
Shykat_5_ (59)_jpg.rf.37848c9699fd6e1f13c02bb9cc0a73e6.jpg,1024,1024,pickup,528,442,536,470
Shykat_5_ (59)_jpg.rf.37848c9699fd6e1f13c02bb9cc0a73e6.jpg,1024,1024,minivan,48,233,103,298
Shykat_5_ (59)_jpg.rf.37848c9699fd6e1f13c02bb9cc0a73e6.jpg,1024,1024,pickup,118,289,168,329
Shykat_5_ (59)_jpg.rf.37848c9699fd6e1f13c02bb9cc0a73e6.jpg,1024,1024,car,236,339,277,368
Shykat_5_ (59)_jpg.rf.37848c9699fd6e1f13c02bb9cc0a73e6.jpg,1024,1024,van,320,362,358,399
Shykat_5_ (59)_jpg.rf.37848c9699fd6e1f13c02bb9cc0a73e6.jpg,1024,1024,minivan,358,375,386,409
Sabiha_(37)_jpg.rf.3840b7892c829ec8010035e41bc777de.jpg,1024,1024,bus,23,441,465,727
Sabiha_(37)_jpg.rf.3840b7892c829ec8010035e41bc777de.jpg,1024,1024,suv,130,586,435,786
Sabiha_(37)_jpg.rf.3840b7892c829ec8010035e41bc777de.jpg,1024,1024,car,123,674,496,898
Sabiha_(37)_jpg.rf.3840b7892c829ec8010035e41bc777de.jpg,1024,1024,car,0,874,139,1019
Sabiha_(37)_jpg.rf.3840b7892c829ec8010035e41bc777de.jpg,1024,1024,car,729,902,1023,1023
Sabiha_(37)_jpg.rf.3840b7892c829ec8010035e41bc777de.jpg,1024,1024,car,762,651,1022,903
Sabiha_(37)_jpg.rf.3840b7892c829ec8010035e41bc777de.jpg,1024,1024,motorbike,461,532,542,660
Sabiha_(37)_jpg.rf.3840b7892c829ec8010035e41bc777de.jpg,1024,1024,motorbike,543,501,594,620
Sabiha_(37)_jpg.rf.3840b7892c829ec8010035e41bc777de.jpg,1024,1024,three wheelers (CNG),4,603,134,805
Sabiha_(37)_jpg.rf.3840b7892c829ec8010035e41bc777de.jpg,1024,1024,three wheelers (CNG),584,525,725,674
Sabiha_(37)_jpg.rf.3840b7892c829ec8010035e41bc777de.jpg,1024,1024,three wheelers (CNG),514,584,711,835
Sabiha_(37)_jpg.rf.3840b7892c829ec8010035e41bc777de.jpg,1024,1024,three wheelers (CNG),750,507,875,696
Sabiha_(37)_jpg.rf.3840b7892c829ec8010035e41bc777de.jpg,1024,1024,three wheelers (CNG),794,522,940,720
Sabiha_(37)_jpg.rf.3840b7892c829ec8010035e41bc777de.jpg,1024,1024,three wheelers (CNG),896,552,1023,664
Shykat_03_030_jpg.rf.38827a40876a613fc278cd6028f94922.jpg,1024,1024,car,506,678,585,809
Shykat_03_030_jpg.rf.38827a40876a613fc278cd6028f94922.jpg,1024,1024,car,336,685,411,794
Shykat_03_030_jpg.rf.38827a40876a613fc278cd6028f94922.jpg,1024,1024,suv,453,681,475,727
Shykat_03_030_jpg.rf.38827a40876a613fc278cd6028f94922.jpg,1024,1024,suv,493,671,521,737
Shykat_03_030_jpg.rf.38827a40876a613fc278cd6028f94922.jpg,1024,1024,suv,728,622,858,755
Shykat_4_ (30)_jpg.rf.3c868926b4f2eaead275d7fb2dd88483.jpg,1024,1024,motorbike,690,201,735,345
Shykat_4_ (30)_jpg.rf.3c868926b4f2eaead275d7fb2dd88483.jpg,1024,1024,motorbike,732,182,766,306
Shykat_4_ (30)_jpg.rf.3c868926b4f2eaead275d7fb2dd88483.jpg,1024,1024,three wheelers (CNG),786,166,828,254
Shykat_4_ (30)_jpg.rf.3c868926b4f2eaead275d7fb2dd88483.jpg,1024,1024,human hauler,816,174,840,215
sabiha(162)_jpg.rf.384a9543ba9c0880fd1a06224b9e2ab2.jpg,1024,1024,rickshaw,385,644,592,797
sabiha(162)_jpg.rf.384a9543ba9c0880fd1a06224b9e2ab2.jpg,1024,1024,bus,567,599,733,716
sabiha(162)_jpg.rf.384a9543ba9c0880fd1a06224b9e2ab2.jpg,1024,1024,rickshaw,561,649,621,705
sabiha(162)_jpg.rf.384a9543ba9c0880fd1a06224b9e2ab2.jpg,1024,1024,pickup,734,630,816,711
Sabiha_(3)_jpg.rf.3e18a5ba51674a4be06858ab6252d43d.jpg,1024,1024,three wheelers (CNG),3,791,190,1001
Sabiha_(3)_jpg.rf.3e18a5ba51674a4be06858ab6252d43d.jpg,1024,1024,three wheelers (CNG),126,554,340,706
Sabiha_(3)_jpg.rf.3e18a5ba51674a4be06858ab6252d43d.jpg,1024,1024,three wheelers (CNG),231,761,602,1022
Sabiha_(3)_jpg.rf.3e18a5ba51674a4be06858ab6252d43d.jpg,1024,1024,three wheelers (CNG),671,553,868,713
Sabiha_(3)_jpg.rf.3e18a5ba51674a4be06858ab6252d43d.jpg,1024,1024,three wheelers (CNG),883,539,1020,781
Sabiha_(3)_jpg.rf.3e18a5ba51674a4be06858ab6252d43d.jpg,1024,1024,three wheelers (CNG),928,475,1023,566
Sabiha_(3)_jpg.rf.3e18a5ba51674a4be06858ab6252d43d.jpg,1024,1024,bus,0,434,124,621
Sabiha_(3)_jpg.rf.3e18a5ba51674a4be06858ab6252d43d.jpg,1024,1024,bus,0,430,261,588
Sabiha_(3)_jpg.rf.3e18a5ba51674a4be06858ab6252d43d.jpg,1024,1024,bus,85,379,398,568
Sabiha_(3)_jpg.rf.3e18a5ba51674a4be06858ab6252d43d.jpg,1024,1024,bus,257,384,812,657
Sabiha_(3)_jpg.rf.3e18a5ba51674a4be06858ab6252d43d.jpg,1024,1024,bus,0,391,261,617
Sabiha_(3)_jpg.rf.3e18a5ba51674a4be06858ab6252d43d.jpg,1024,1024,pickup,329,471,646,731
Sabiha_(3)_jpg.rf.3e18a5ba51674a4be06858ab6252d43d.jpg,1024,1024,van,0,570,285,828
Sabiha_(3)_jpg.rf.3e18a5ba51674a4be06858ab6252d43d.jpg,1024,1024,car,24,676,445,940
Sabiha_(3)_jpg.rf.3e18a5ba51674a4be06858ab6252d43d.jpg,1024,1024,car,559,625,1000,928
Sabiha_(3)_jpg.rf.3e18a5ba51674a4be06858ab6252d43d.jpg,1024,1024,suv,285,549,642,759
Sabiha_(3)_jpg.rf.3e18a5ba51674a4be06858ab6252d43d.jpg,1024,1024,suv,790,534,924,696
Sabiha_(3)_jpg.rf.3e18a5ba51674a4be06858ab6252d43d.jpg,1024,1024,van,660,361,842,559
Sabiha_(3)_jpg.rf.3e18a5ba51674a4be06858ab6252d43d.jpg,1024,1024,suv,824,389,901,534
Sabiha_(3)_jpg.rf.3e18a5ba51674a4be06858ab6252d43d.jpg,1024,1024,suv,948,347,1023,444
Sabiha_(3)_jpg.rf.3e18a5ba51674a4be06858ab6252d43d.jpg,1024,1024,van,875,380,944,438
Sabiha_(3)_jpg.rf.3e18a5ba51674a4be06858ab6252d43d.jpg,1024,1024,motorbike,870,445,965,533
Sabiha_(3)_jpg.rf.3e18a5ba51674a4be06858ab6252d43d.jpg,1024,1024,motorbike,945,425,1020,515
Sabiha_(3)_jpg.rf.3e18a5ba51674a4be06858ab6252d43d.jpg,1024,1024,bus,99,356,400,509
Shykat_5_ (51)_jpg.rf.3b55810b21b62ed2021bd80c26d41cf7.jpg,1024,1024,motorbike,430,639,456,706
Shykat_5_ (51)_jpg.rf.3b55810b21b62ed2021bd80c26d41cf7.jpg,1024,1024,suv,515,546,538,585
Shykat_5_ (51)_jpg.rf.3b55810b21b62ed2021bd80c26d41cf7.jpg,1024,1024,motorbike,436,615,445,642
Shykat_5_ (51)_jpg.rf.3b55810b21b62ed2021bd80c26d41cf7.jpg,1024,1024,motorbike,464,594,469,617
Shykat_5_ (51)_jpg.rf.3b55810b21b62ed2021bd80c26d41cf7.jpg,1024,1024,three wheelers (CNG),454,591,462,611
Shykat_5_ (51)_jpg.rf.3b55810b21b62ed2021bd80c26d41cf7.jpg,1024,1024,three wheelers (CNG),448,588,454,609
Shykat_02_032_jpg.rf.40307e22dba1f7a1151f2bf33d5fba77.jpg,1024,1024,three wheelers (CNG),0,591,248,998
Shykat_02_032_jpg.rf.40307e22dba1f7a1151f2bf33d5fba77.jpg,1024,1024,motorbike,272,670,328,885
Shykat_02_032_jpg.rf.40307e22dba1f7a1151f2bf33d5fba77.jpg,1024,1024,bus,340,567,492,823
Shykat_02_032_jpg.rf.40307e22dba1f7a1151f2bf33d5fba77.jpg,1024,1024,car,418,642,663,984
Shykat_02_032_jpg.rf.40307e22dba1f7a1151f2bf33d5fba77.jpg,1024,1024,car,631,669,784,845
Shykat_02_032_jpg.rf.40307e22dba1f7a1151f2bf33d5fba77.jpg,1024,1024,car,814,567,1023,1021
Shykat_02_032_jpg.rf.40307e22dba1f7a1151f2bf33d5fba77.jpg,1024,1024,three wheelers (CNG),399,664,457,859
Shykat_03_011_jpg.rf.3e77d56ba223888f368cac88c3acf8aa.jpg,1024,1024,car,474,696,531,780
Shykat_03_011_jpg.rf.3e77d56ba223888f368cac88c3acf8aa.jpg,1024,1024,suv,404,685,449,760
Shykat_03_011_jpg.rf.3e77d56ba223888f368cac88c3acf8aa.jpg,1024,1024,car,365,692,403,739
Shykat_03_011_jpg.rf.3e77d56ba223888f368cac88c3acf8aa.jpg,1024,1024,car,451,707,472,742
Shykat_5_ (52)_jpg.rf.3e100b0ae1f610d0be46416dbd35add6.jpg,1024,1024,car,484,678,546,792
Shykat_5_ (52)_jpg.rf.3e100b0ae1f610d0be46416dbd35add6.jpg,1024,1024,three wheelers (CNG),437,608,458,665
Shykat_5_ (52)_jpg.rf.3e100b0ae1f610d0be46416dbd35add6.jpg,1024,1024,motorbike,440,589,448,609
Shykat_5_ (52)_jpg.rf.3e100b0ae1f610d0be46416dbd35add6.jpg,1024,1024,motorbike,460,565,466,588
sabiha(136)_jpg.rf.3f0dc8052f83becebce115885df05fd5.jpg,1024,1024,rickshaw,0,322,385,1023
sabiha(136)_jpg.rf.3f0dc8052f83becebce115885df05fd5.jpg,1024,1024,motorbike,0,486,26,556
sabiha(136)_jpg.rf.3f0dc8052f83becebce115885df05fd5.jpg,1024,1024,bus,45,444,111,525
sabiha(136)_jpg.rf.3f0dc8052f83becebce115885df05fd5.jpg,1024,1024,bus,303,341,460,511
sabiha(136)_jpg.rf.3f0dc8052f83becebce115885df05fd5.jpg,1024,1024,rickshaw,646,398,717,470
sabiha(136)_jpg.rf.3f0dc8052f83becebce115885df05fd5.jpg,1024,1024,car,819,375,921,498
sabiha(164)_jpg.rf.3e0774798f764b6104ffdf047854708f.jpg,1024,1024,bus,562,415,762,555
sabiha(164)_jpg.rf.3e0774798f764b6104ffdf047854708f.jpg,1024,1024,pickup,0,496,140,613
sabiha(164)_jpg.rf.3e0774798f764b6104ffdf047854708f.jpg,1024,1024,pickup,448,481,543,537
sabiha(164)_jpg.rf.3e0774798f764b6104ffdf047854708f.jpg,1024,1024,rickshaw,543,481,601,537
sabiha(164)_jpg.rf.3e0774798f764b6104ffdf047854708f.jpg,1024,1024,pickup,738,462,814,522
Shykat_5_ (102)_jpg.rf.4009aa50d8072132b31934ff3e83be7f.jpg,1024,1024,car,97,789,233,965
Shykat_5_ (102)_jpg.rf.4009aa50d8072132b31934ff3e83be7f.jpg,1024,1024,car,404,845,513,1021
Shykat_5_ (102)_jpg.rf.4009aa50d8072132b31934ff3e83be7f.jpg,1024,1024,car,550,797,660,945
Shykat_5_ (102)_jpg.rf.4009aa50d8072132b31934ff3e83be7f.jpg,1024,1024,car,554,745,616,801
Shykat_5_ (102)_jpg.rf.4009aa50d8072132b31934ff3e83be7f.jpg,1024,1024,car,501,733,553,808
Shykat_5_ (102)_jpg.rf.4009aa50d8072132b31934ff3e83be7f.jpg,1024,1024,car,473,700,507,753
Shykat_5_ (102)_jpg.rf.4009aa50d8072132b31934ff3e83be7f.jpg,1024,1024,three wheelers (CNG),675,798,764,963
Shykat_5_ (102)_jpg.rf.4009aa50d8072132b31934ff3e83be7f.jpg,1024,1024,motorbike,757,937,818,1023
Shykat_5_ (102)_jpg.rf.4009aa50d8072132b31934ff3e83be7f.jpg,1024,1024,rickshaw,814,822,883,999
Shykat_5_ (102)_jpg.rf.4009aa50d8072132b31934ff3e83be7f.jpg,1024,1024,rickshaw,728,749,778,821
Shykat_5_ (102)_jpg.rf.4009aa50d8072132b31934ff3e83be7f.jpg,1024,1024,rickshaw,657,755,687,848
Shykat_5_ (102)_jpg.rf.4009aa50d8072132b31934ff3e83be7f.jpg,1024,1024,rickshaw,614,725,633,806
Shykat_5_ (102)_jpg.rf.4009aa50d8072132b31934ff3e83be7f.jpg,1024,1024,minivan,500,666,518,706
Shykat_5_ (102)_jpg.rf.4009aa50d8072132b31934ff3e83be7f.jpg,1024,1024,car,399,669,422,705
Shykat_5_ (102)_jpg.rf.4009aa50d8072132b31934ff3e83be7f.jpg,1024,1024,motorbike,385,668,397,714
Shykat_5_ (102)_jpg.rf.4009aa50d8072132b31934ff3e83be7f.jpg,1024,1024,rickshaw,331,682,352,746
Shykat_5_ (102)_jpg.rf.4009aa50d8072132b31934ff3e83be7f.jpg,1024,1024,pickup,96,683,212,805
Shykat_5_ (102)_jpg.rf.4009aa50d8072132b31934ff3e83be7f.jpg,1024,1024,bicycle,280,712,301,796
Shykat_5_ (102)_jpg.rf.4009aa50d8072132b31934ff3e83be7f.jpg,1024,1024,car,258,680,292,734
Shykat_5_ (102)_jpg.rf.4009aa50d8072132b31934ff3e83be7f.jpg,1024,1024,car,306,662,332,695
Shykat_5_ (102)_jpg.rf.4009aa50d8072132b31934ff3e83be7f.jpg,1024,1024,car,402,653,415,668
Shykat_5_ (102)_jpg.rf.4009aa50d8072132b31934ff3e83be7f.jpg,1024,1024,motorbike,243,752,273,881
Sabiha_(33)_jpg.rf.38f6d070be2bb427e0bf83209608a36e.jpg,1024,1024,three wheelers (CNG),509,627,692,841
Sabiha_(33)_jpg.rf.38f6d070be2bb427e0bf83209608a36e.jpg,1024,1024,three wheelers (CNG),523,559,681,681
Sabiha_(33)_jpg.rf.38f6d070be2bb427e0bf83209608a36e.jpg,1024,1024,three wheelers (CNG),615,543,751,693
Sabiha_(33)_jpg.rf.38f6d070be2bb427e0bf83209608a36e.jpg,1024,1024,three wheelers (CNG),0,647,142,798
Sabiha_(33)_jpg.rf.38f6d070be2bb427e0bf83209608a36e.jpg,1024,1024,three wheelers (CNG),0,604,59,697
Sabiha_(33)_jpg.rf.38f6d070be2bb427e0bf83209608a36e.jpg,1024,1024,three wheelers (CNG),57,588,182,696
Sabiha_(33)_jpg.rf.38f6d070be2bb427e0bf83209608a36e.jpg,1024,1024,three wheelers (CNG),176,593,310,691
Sabiha_(33)_jpg.rf.38f6d070be2bb427e0bf83209608a36e.jpg,1024,1024,car,67,700,451,927
Sabiha_(33)_jpg.rf.38f6d070be2bb427e0bf83209608a36e.jpg,1024,1024,car,0,745,85,893
Sabiha_(33)_jpg.rf.38f6d070be2bb427e0bf83209608a36e.jpg,1024,1024,car,204,636,494,823
Sabiha_(33)_jpg.rf.38f6d070be2bb427e0bf83209608a36e.jpg,1024,1024,car,76,644,223,774
Sabiha_(33)_jpg.rf.38f6d070be2bb427e0bf83209608a36e.jpg,1024,1024,pickup,322,519,555,727
Sabiha_(33)_jpg.rf.38f6d070be2bb427e0bf83209608a36e.jpg,1024,1024,pickup,542,612,948,949
Sabiha_(33)_jpg.rf.38f6d070be2bb427e0bf83209608a36e.jpg,1024,1024,car,208,902,707,1023
Sabiha_(33)_jpg.rf.38f6d070be2bb427e0bf83209608a36e.jpg,1024,1024,pickup,833,674,1023,1023
Sabiha_(33)_jpg.rf.38f6d070be2bb427e0bf83209608a36e.jpg,1024,1024,bus,736,392,1023,761
Sabiha_(33)_jpg.rf.38f6d070be2bb427e0bf83209608a36e.jpg,1024,1024,rickshaw,667,481,700,532
Sabiha_(33)_jpg.rf.38f6d070be2bb427e0bf83209608a36e.jpg,1024,1024,rickshaw,680,447,708,497
Sabiha_(33)_jpg.rf.38f6d070be2bb427e0bf83209608a36e.jpg,1024,1024,rickshaw,695,428,723,498
Sabiha_(33)_jpg.rf.38f6d070be2bb427e0bf83209608a36e.jpg,1024,1024,rickshaw,713,417,738,479
Sabiha_(33)_jpg.rf.38f6d070be2bb427e0bf83209608a36e.jpg,1024,1024,rickshaw,726,397,757,469
Sabiha_(33)_jpg.rf.38f6d070be2bb427e0bf83209608a36e.jpg,1024,1024,rickshaw,716,451,742,538
Sabiha_(33)_jpg.rf.38f6d070be2bb427e0bf83209608a36e.jpg,1024,1024,car,774,356,803,427
Shykat_4_ (55)_jpg.rf.396af2ea9b6af033f403a2eee01c59ab.jpg,1024,1024,three wheelers (CNG),760,105,890,386
sabiha(297)_jpg.rf.3cd624e290aeffc04e9f4e4f7e2cf869.jpg,1024,1024,three wheelers (CNG),182,696,279,881
sabiha(297)_jpg.rf.3cd624e290aeffc04e9f4e4f7e2cf869.jpg,1024,1024,car,276,714,307,771
sabiha(297)_jpg.rf.3cd624e290aeffc04e9f4e4f7e2cf869.jpg,1024,1024,car,382,724,404,749
sabiha(297)_jpg.rf.3cd624e290aeffc04e9f4e4f7e2cf869.jpg,1024,1024,bus,416,627,506,810
sabiha(297)_jpg.rf.3cd624e290aeffc04e9f4e4f7e2cf869.jpg,1024,1024,car,778,692,997,885
sabiha(304)_jpg.rf.43ab27f27507ac52a04623ba76ea08a2.jpg,1024,1024,car,671,646,769,761
sabiha(304)_jpg.rf.43ab27f27507ac52a04623ba76ea08a2.jpg,1024,1024,bus,463,607,525,730
sabiha(304)_jpg.rf.43ab27f27507ac52a04623ba76ea08a2.jpg,1024,1024,three wheelers (CNG),381,648,416,723
sabiha(304)_jpg.rf.43ab27f27507ac52a04623ba76ea08a2.jpg,1024,1024,three wheelers (CNG),326,651,364,719
sabiha(304)_jpg.rf.43ab27f27507ac52a04623ba76ea08a2.jpg,1024,1024,motorbike,246,658,280,722
sabiha(304)_jpg.rf.43ab27f27507ac52a04623ba76ea08a2.jpg,1024,1024,truck,95,613,219,755
sabiha(304)_jpg.rf.43ab27f27507ac52a04623ba76ea08a2.jpg,1024,1024,rickshaw,295,642,329,711
sabiha(304)_jpg.rf.43ab27f27507ac52a04623ba76ea08a2.jpg,1024,1024,rickshaw,632,647,666,722
sabiha(304)_jpg.rf.43ab27f27507ac52a04623ba76ea08a2.jpg,1024,1024,rickshaw,618,642,637,716
sabiha(304)_jpg.rf.43ab27f27507ac52a04623ba76ea08a2.jpg,1024,1024,rickshaw,601,637,618,706
sabiha(190)_jpg.rf.4116bf8ebbee59d308f7115a2bf1fa7e.jpg,1024,1024,pickup,845,434,970,662
sabiha(190)_jpg.rf.4116bf8ebbee59d308f7115a2bf1fa7e.jpg,1024,1024,pickup,531,304,611,468
sabiha(190)_jpg.rf.4116bf8ebbee59d308f7115a2bf1fa7e.jpg,1024,1024,pickup,538,473,613,623
sabiha(190)_jpg.rf.4116bf8ebbee59d308f7115a2bf1fa7e.jpg,1024,1024,bus,618,262,703,473
sabiha(190)_jpg.rf.4116bf8ebbee59d308f7115a2bf1fa7e.jpg,1024,1024,bus,205,348,344,517
sabiha(190)_jpg.rf.4116bf8ebbee59d308f7115a2bf1fa7e.jpg,1024,1024,bus,317,267,437,440
sabiha(190)_jpg.rf.4116bf8ebbee59d308f7115a2bf1fa7e.jpg,1024,1024,truck,392,284,510,545
sabiha(190)_jpg.rf.4116bf8ebbee59d308f7115a2bf1fa7e.jpg,1024,1024,truck,301,437,480,771
sabiha(190)_jpg.rf.4116bf8ebbee59d308f7115a2bf1fa7e.jpg,1024,1024,truck,0,632,339,1021
sabiha(190)_jpg.rf.4116bf8ebbee59d308f7115a2bf1fa7e.jpg,1024,1024,pickup,356,378,399,487
sabiha(190)_jpg.rf.4116bf8ebbee59d308f7115a2bf1fa7e.jpg,1024,1024,rickshaw,22,520,101,693
sabiha(190)_jpg.rf.4116bf8ebbee59d308f7115a2bf1fa7e.jpg,1024,1024,rickshaw,96,507,166,632
sabiha(190)_jpg.rf.4116bf8ebbee59d308f7115a2bf1fa7e.jpg,1024,1024,rickshaw,134,470,200,582
sabiha(190)_jpg.rf.4116bf8ebbee59d308f7115a2bf1fa7e.jpg,1024,1024,rickshaw,744,407,826,521
Sabiha_(23)_jpg.rf.420c4a7d3f78e2d7730fc60f0864642d.jpg,1024,1024,pickup,128,521,590,844
Sabiha_(23)_jpg.rf.420c4a7d3f78e2d7730fc60f0864642d.jpg,1024,1024,pickup,507,539,756,778
